timestamp,open,high,low,close,volume
2025-05-29 19:15:00+00:00,0.21553,0.21627,0.2146,0.21571,70823925.0
2025-05-29 19:30:00+00:00,0.21571,0.21638,0.21504,0.21553,19741898.0
2025-05-29 19:45:00+00:00,0.21553,0.21657,0.21537,0.21627,16803573.0
2025-05-29 20:00:00+00:00,0.21627,0.21769,0.21616,0.2167,56145870.0
2025-05-29 20:15:00+00:00,0.2167,0.21743,0.2167,0.21727,10893579.0
2025-05-29 20:30:00+00:00,0.21727,0.2177,0.21677,0.21678,9764971.0
2025-05-29 20:45:00+00:00,0.21678,0.21764,0.21665,0.21749,8351118.0
2025-05-29 21:00:00+00:00,0.21749,0.21795,0.21742,0.21784,6891868.0
2025-05-29 21:15:00+00:00,0.21784,0.21853,0.21767,0.21782,8007727.0
2025-05-29 21:30:00+00:00,0.21782,0.21866,0.21767,0.21863,3844624.0
2025-05-29 21:45:00+00:00,0.21863,0.21943,0.21857,0.21924,4761379.0
2025-05-29 22:00:00+00:00,0.21924,0.21932,0.21838,0.21842,8645462.0
2025-05-29 22:15:00+00:00,0.21842,0.21884,0.21794,0.21804,4908640.0
2025-05-29 22:30:00+00:00,0.21804,0.21811,0.21761,0.21771,6472788.0
2025-05-29 22:45:00+00:00,0.21771,0.21787,0.21687,0.21688,36381533.0
2025-05-29 23:00:00+00:00,0.21688,0.21741,0.21673,0.21696,8463431.0
2025-05-29 23:15:00+00:00,0.21696,0.21715,0.21568,0.21604,15005276.0
2025-05-29 23:30:00+00:00,0.21604,0.21641,0.21556,0.21568,12588416.0
2025-05-29 23:45:00+00:00,0.21568,0.21598,0.21386,0.21477,68418575.0
2025-05-30 00:00:00+00:00,0.21477,0.21611,0.21462,0.21587,23099841.0
2025-05-30 00:15:00+00:00,0.21587,0.21639,0.21506,0.21539,15404162.0
2025-05-30 00:30:00+00:00,0.21539,0.21546,0.21322,0.21421,26510672.0
2025-05-30 00:45:00+00:00,0.21421,0.21439,0.20052,0.20368,499383558.0
2025-05-30 01:00:00+00:00,0.20368,0.20765,0.20302,0.20726,163699902.0
2025-05-30 01:15:00+00:00,0.20726,0.20803,0.20627,0.2077,61669885.0
2025-05-30 01:30:00+00:00,0.2077,0.20813,0.20656,0.20732,53765360.0
2025-05-30 01:45:00+00:00,0.20732,0.20806,0.20658,0.20697,75104177.0
2025-05-30 02:00:00+00:00,0.20697,0.20845,0.20677,0.20809,49699494.0
2025-05-30 02:15:00+00:00,0.20809,0.20927,0.20791,0.20883,34458682.0
2025-05-30 02:30:00+00:00,0.20883,0.20976,0.20869,0.20957,13600990.0
2025-05-30 02:45:00+00:00,0.20957,0.20969,0.20831,0.20857,17682661.0
2025-05-30 03:00:00+00:00,0.20857,0.209,0.20796,0.20866,13167765.0
2025-05-30 03:15:00+00:00,0.20866,0.20927,0.2085,0.2092,10811644.0
2025-05-30 03:30:00+00:00,0.2092,0.20944,0.20836,0.20869,16269937.0
2025-05-30 03:45:00+00:00,0.20869,0.20878,0.20828,0.20849,14989970.0
2025-05-30 04:00:00+00:00,0.20849,0.20894,0.20782,0.20827,15045665.0
2025-05-30 04:15:00+00:00,0.20827,0.20856,0.20761,0.2079,30916883.0
2025-05-30 04:30:00+00:00,0.2079,0.20835,0.20743,0.20835,13827606.0
2025-05-30 04:45:00+00:00,0.20835,0.20932,0.20835,0.20885,16019718.0
2025-05-30 05:00:00+00:00,0.20885,0.20944,0.20828,0.20828,19493773.0
2025-05-30 05:15:00+00:00,0.20828,0.20839,0.2073,0.20753,59439425.0
2025-05-30 05:30:00+00:00,0.20753,0.20792,0.20709,0.20753,47837881.0
2025-05-30 05:45:00+00:00,0.20753,0.20759,0.20653,0.20753,21374369.0
2025-05-30 06:00:00+00:00,0.20753,0.20769,0.20581,0.20628,27958093.0
2025-05-30 06:15:00+00:00,0.20628,0.20635,0.2046,0.20504,41830562.0
2025-05-30 06:30:00+00:00,0.20504,0.20548,0.20402,0.20433,42315356.0
2025-05-30 06:45:00+00:00,0.20433,0.20477,0.20294,0.20462,57700759.0
2025-05-30 07:00:00+00:00,0.20462,0.20581,0.20361,0.20411,51988753.0
2025-05-30 07:15:00+00:00,0.20411,0.20588,0.20411,0.20532,24659226.0
2025-05-30 07:30:00+00:00,0.20532,0.20534,0.20385,0.20467,22069394.0
2025-05-30 07:45:00+00:00,0.20467,0.20526,0.20367,0.20418,25799337.0
