timestamp,open,high,low,close,volume
2025-04-03 17:15:00+00:00,2.01,2.0124,2.0012,2.0096,4068451.0
2025-04-03 17:30:00+00:00,2.0096,2.0236,2.0049,2.0226,6564054.0
2025-04-03 17:45:00+00:00,2.0226,2.0255,2.0145,2.018,4033531.0
2025-04-03 18:00:00+00:00,2.018,2.0216,2.0088,2.0106,3645137.0
2025-04-03 18:15:00+00:00,2.0106,2.0215,2.0092,2.0192,2237617.0
2025-04-03 18:30:00+00:00,2.0192,2.0495,2.0146,2.0459,17510216.0
2025-04-03 18:45:00+00:00,2.0459,2.0501,2.0359,2.0428,9204189.0
2025-04-03 19:00:00+00:00,2.0428,2.0727,2.0397,2.058,15293043.0
2025-04-03 19:15:00+00:00,2.058,2.0608,2.045,2.0451,7084699.0
2025-04-03 19:30:00+00:00,2.0451,2.0548,2.0421,2.0547,4536263.0
2025-04-03 19:45:00+00:00,2.0547,2.0555,2.0467,2.052,2382629.0
2025-04-03 20:00:00+00:00,2.052,2.0616,2.0487,2.0529,3823114.0
2025-04-03 20:15:00+00:00,2.0529,2.0531,2.037,2.0393,4687525.0
2025-04-03 20:30:00+00:00,2.0393,2.0441,2.0342,2.0425,5797572.0
2025-04-03 20:45:00+00:00,2.0425,2.0582,2.041,2.0544,5489040.0
2025-04-03 21:00:00+00:00,2.0544,2.0636,2.0475,2.0504,6657574.0
2025-04-03 21:15:00+00:00,2.0504,2.0586,2.0482,2.0523,2580314.0
2025-04-03 21:30:00+00:00,2.0523,2.0543,2.0428,2.0478,1630390.0
2025-04-03 21:45:00+00:00,2.0478,2.0675,2.0458,2.0604,3778572.0
2025-04-03 22:00:00+00:00,2.0604,2.0644,2.052,2.0603,5382824.0
2025-04-03 22:15:00+00:00,2.0603,2.0615,2.0526,2.0595,2371209.0
2025-04-03 22:30:00+00:00,2.0595,2.0655,2.0546,2.0584,4523924.0
2025-04-03 22:45:00+00:00,2.0584,2.0613,2.0544,2.0566,2730748.0
2025-04-03 23:00:00+00:00,2.0566,2.0596,2.0438,2.0473,4251843.0
2025-04-03 23:15:00+00:00,2.0473,2.0538,2.0436,2.0525,2891161.0
2025-04-03 23:30:00+00:00,2.0525,2.0591,2.0515,2.0557,2428617.0
2025-04-03 23:45:00+00:00,2.0557,2.0661,2.0551,2.0629,6090607.0
2025-04-04 00:00:00+00:00,2.0629,2.0718,2.0506,2.0527,6520937.0
2025-04-04 00:15:00+00:00,2.0527,2.0645,2.0509,2.063,3628817.0
2025-04-04 00:30:00+00:00,2.063,2.066,2.0553,2.0571,3110252.0
2025-04-04 00:45:00+00:00,2.0571,2.0575,2.0452,2.0497,3877763.0
2025-04-04 01:00:00+00:00,2.0497,2.0585,2.047,2.0574,2751672.0
2025-04-04 01:15:00+00:00,2.0574,2.0643,2.0535,2.0556,3471848.0
2025-04-04 01:30:00+00:00,2.0556,2.0557,2.0471,2.0501,2601736.0
2025-04-04 01:45:00+00:00,2.0501,2.0541,2.0354,2.0395,5434891.0
2025-04-04 02:00:00+00:00,2.0395,2.0651,2.0395,2.0623,6810988.0
2025-04-04 02:15:00+00:00,2.0623,2.0769,2.0521,2.0542,10636427.0
2025-04-04 02:30:00+00:00,2.0542,2.0617,2.0518,2.0591,3983106.0
2025-04-04 02:45:00+00:00,2.0591,2.067,2.0519,2.0572,3681223.0
2025-04-04 03:00:00+00:00,2.0572,2.0617,2.0461,2.0525,4201004.0
2025-04-04 03:15:00+00:00,2.0525,2.0585,2.0455,2.0526,2621249.0
2025-04-04 03:30:00+00:00,2.0526,2.0532,2.0446,2.0512,1952520.0
2025-04-04 03:45:00+00:00,2.0512,2.055,2.0471,2.0488,3560743.0
2025-04-04 04:00:00+00:00,2.0488,2.0521,2.041,2.0443,3931353.0
2025-04-04 04:15:00+00:00,2.0443,2.0528,2.0409,2.0518,2777765.0
2025-04-04 04:30:00+00:00,2.0518,2.0562,2.0468,2.0478,3481543.0
2025-04-04 04:45:00+00:00,2.0478,2.0517,2.0444,2.0451,2130698.0
2025-04-04 05:00:00+00:00,2.0451,2.0558,2.0422,2.0537,3560149.0
2025-04-04 05:15:00+00:00,2.0537,2.065,2.0533,2.063,4424349.0
2025-04-04 05:30:00+00:00,2.063,2.0686,2.0603,2.0684,4943480.0
2025-04-04 05:45:00+00:00,2.0684,2.0736,2.0642,2.0735,3888748.0
2025-04-04 06:00:00+00:00,2.0735,2.0767,2.0665,2.0706,7945338.0
2025-04-04 06:15:00+00:00,2.0706,2.0715,2.064,2.0657,3542641.0
2025-04-04 06:30:00+00:00,2.0657,2.0682,2.0559,2.0571,3084900.0
2025-04-04 06:45:00+00:00,2.0571,2.0607,2.0521,2.0531,2551899.0
2025-04-04 07:00:00+00:00,2.0531,2.0708,2.0531,2.0694,5658287.0
2025-04-04 07:15:00+00:00,2.0694,2.0749,2.0659,2.071,3483448.0
2025-04-04 07:30:00+00:00,2.071,2.0877,2.0674,2.0821,16966287.0
2025-04-04 07:45:00+00:00,2.0821,2.0942,2.0821,2.0891,9217555.0
2025-04-04 08:00:00+00:00,2.0891,2.0992,2.0878,2.0912,8971349.0
2025-04-04 08:15:00+00:00,2.0912,2.1021,2.0908,2.0923,8353744.0
2025-04-04 08:30:00+00:00,2.0923,2.096,2.0873,2.0943,4867562.0
2025-04-04 08:45:00+00:00,2.0943,2.1,2.0923,2.0934,4418657.0
