timestamp,open,high,low,close,volume
2025-05-30 17:00:00+00:00,2539.63,2558.62,2538.97,2546.4,56019.53
2025-05-30 17:30:00+00:00,2546.4,2553.48,2538.33,2548.72,45341.85
2025-05-30 18:00:00+00:00,2548.72,2576.37,2546.76,2572.7,86491.39
2025-05-30 18:30:00+00:00,2572.7,2578.08,2566.19,2577.06,42573.37
2025-05-30 19:00:00+00:00,2577.06,2584.15,2573.1,2579.68,26424.43
2025-05-30 19:30:00+00:00,2579.68,2580.87,2571.2,2573.56,21537.21
2025-05-30 20:00:00+00:00,2573.56,2577.81,2564.09,2571.72,21339.12
2025-05-30 20:30:00+00:00,2571.72,2588.99,2568.15,2576.48,61694.78
2025-05-30 21:00:00+00:00,2576.48,2585.46,2575.45,2580.58,13175.53
2025-05-30 21:30:00+00:00,2580.58,2584.15,2560.27,2568.01,32968.03
2025-05-30 22:00:00+00:00,2568.01,2572.27,2544.48,2547.18,61999.97
2025-05-30 22:30:00+00:00,2547.18,2553.04,2522.01,2525.75,150387.74
2025-05-30 23:00:00+00:00,2525.75,2535.49,2505.7,2518.58,118096.06
2025-05-30 23:30:00+00:00,2518.58,2532.98,2506.95,2530.11,58108.74
2025-05-31 00:00:00+00:00,2530.11,2539.41,2501.27,2514.72,104793.23
2025-05-31 00:30:00+00:00,2514.72,2534.53,2514.72,2518.91,27791.25
2025-05-31 01:00:00+00:00,2518.91,2527.28,2503.32,2508.08,47782.42
2025-05-31 01:30:00+00:00,2508.08,2513.34,2473.08,2492.23,153939.68
2025-05-31 02:00:00+00:00,2492.23,2515.99,2484.31,2504.05,70557.59
2025-05-31 02:30:00+00:00,2504.05,2504.32,2484.01,2489.35,42485.12
2025-05-31 03:00:00+00:00,2489.35,2504.38,2483.78,2503.53,34230.31
2025-05-31 03:30:00+00:00,2503.53,2515.53,2499.04,2512.98,25164.52
2025-05-31 04:00:00+00:00,2512.98,2525.8,2503.5,2518.42,32942.15
2025-05-31 04:30:00+00:00,2518.42,2523.98,2516.16,2521.6,18633.18
2025-05-31 05:00:00+00:00,2521.6,2525.54,2512.72,2517.09,19470.78
2025-05-31 05:30:00+00:00,2517.09,2521.93,2510.46,2511.29,14023.13
2025-05-31 06:00:00+00:00,2511.29,2521.4,2510.78,2518.8,13886.62
2025-05-31 06:30:00+00:00,2518.8,2525.49,2515.62,2520.61,19376.5
2025-05-31 07:00:00+00:00,2520.61,2522.56,2513.57,2518.58,8510.66
2025-05-31 07:30:00+00:00,2518.58,2524.71,2517.73,2520.16,11397.89
2025-05-31 08:00:00+00:00,2520.16,2525.0,2515.63,2519.58,15176.16
2025-05-31 08:30:00+00:00,2519.58,2529.29,2514.79,2523.42,19222.28
2025-05-31 09:00:00+00:00,2523.42,2528.43,2516.2,2518.4,11499.08
2025-05-31 09:30:00+00:00,2518.4,2523.33,2517.17,2522.22,7777.74
2025-05-31 10:00:00+00:00,2522.22,2537.72,2518.9,2521.45,38472.31
2025-05-31 10:30:00+00:00,2521.45,2523.38,2506.65,2518.89,26810.4
2025-05-31 11:00:00+00:00,2518.89,2520.7,2508.37,2516.02,15620.31
2025-05-31 11:30:00+00:00,2516.02,2519.92,2511.83,2518.53,11256.07
2025-05-31 12:00:00+00:00,2518.53,2533.0,2515.01,2524.87,28573.57
2025-05-31 12:30:00+00:00,2524.87,2537.4,2524.26,2536.48,26218.48
2025-05-31 13:00:00+00:00,2536.48,2546.4,2528.89,2534.01,89404.43
2025-05-31 13:30:00+00:00,2534.01,2538.45,2525.0,2531.56,23113.53
2025-05-31 14:00:00+00:00,2531.56,2543.6,2530.01,2537.65,25173.78
2025-05-31 14:30:00+00:00,2537.65,2542.63,2535.18,2540.91,19535.49
2025-05-31 15:00:00+00:00,2540.91,2549.43,2533.06,2545.82,36098.92
2025-05-31 15:30:00+00:00,2545.82,2547.4,2530.98,2534.89,27650.63
2025-05-31 16:00:00+00:00,2534.89,2545.46,2531.55,2542.39,16121.19
2025-05-31 16:30:00+00:00,2542.39,2546.84,2535.0,2539.5,15744.4
2025-05-31 17:00:00+00:00,2539.5,2540.4,2533.32,2533.94,8403.14
2025-05-31 17:30:00+00:00,2533.94,2536.85,2521.21,2526.04,38449.52
2025-05-31 18:00:00+00:00,2526.04,2541.55,2524.43,2536.36,15422.19
2025-05-31 18:30:00+00:00,2536.36,2539.95,2533.69,2538.49,9578.07
2025-05-31 19:00:00+00:00,2538.49,2541.8,2536.12,2539.99,13426.82
2025-05-31 19:30:00+00:00,2539.99,2541.36,2534.75,2535.93,8488.24
2025-05-31 20:00:00+00:00,2535.93,2539.59,2530.0,2538.31,12783.47
2025-05-31 20:30:00+00:00,2538.31,2541.16,2537.15,2540.9,5747.29
2025-05-31 21:00:00+00:00,2540.9,2551.71,2537.22,2542.84,39950.91
2025-05-31 21:30:00+00:00,2542.84,2545.69,2538.22,2541.91,10726.09
2025-05-31 22:00:00+00:00,2541.91,2543.97,2534.5,2535.23,11698.01
2025-05-31 22:30:00+00:00,2535.23,2537.91,2528.64,2528.95,22391.52
2025-05-31 23:00:00+00:00,2528.95,2547.63,2522.2,2533.01,45192.86
2025-05-31 23:30:00+00:00,2533.01,2535.22,2525.26,2526.79,8269.42
2025-06-01 00:00:00+00:00,2526.79,2527.39,2512.87,2516.19,48922.8
2025-06-01 00:30:00+00:00,2516.19,2524.82,2512.91,2524.41,29807.24
2025-06-01 01:00:00+00:00,2524.41,2529.0,2516.42,2521.77,17057.21
2025-06-01 01:30:00+00:00,2521.77,2524.6,2490.7,2506.03,71217.75
