timestamp,open,high,low,close,volume
2025-05-30 17:00:00+00:00,157.78,159.15,157.61,158.54,587281.5
2025-05-30 18:00:00+00:00,158.54,160.69,158.26,160.36,563454.2
2025-05-30 19:00:00+00:00,160.36,161.43,159.99,160.73,261865.2
2025-05-30 20:00:00+00:00,160.73,160.84,159.75,159.8,446284.3
2025-05-30 21:00:00+00:00,159.8,160.97,159.67,159.88,288975.3
2025-05-30 22:00:00+00:00,159.88,160.18,156.64,156.68,531480.9
2025-05-30 23:00:00+00:00,156.68,157.44,155.09,156.09,862199.2
2025-05-31 00:00:00+00:00,156.09,157.18,154.34,155.79,617197.5
2025-05-31 01:00:00+00:00,155.79,156.76,152.46,153.22,1266103.6
2025-05-31 02:00:00+00:00,153.22,155.12,152.08,152.48,889521.4
2025-05-31 03:00:00+00:00,152.48,154.38,152.04,154.05,410411.5
2025-05-31 04:00:00+00:00,154.05,155.65,152.92,155.6,346686.0
2025-05-31 05:00:00+00:00,155.6,155.77,154.12,154.15,254605.3
2025-05-31 06:00:00+00:00,154.15,155.44,153.96,155.06,178932.7
2025-05-31 07:00:00+00:00,155.06,155.24,154.13,154.8,124940.7
2025-05-31 08:00:00+00:00,154.8,155.22,154.09,154.95,205271.5
2025-05-31 09:00:00+00:00,154.95,155.11,153.5,153.8,220574.5
2025-05-31 10:00:00+00:00,153.8,154.7,152.64,153.44,347588.3
2025-05-31 11:00:00+00:00,153.44,153.57,152.52,152.84,186830.7
2025-05-31 12:00:00+00:00,152.84,155.09,152.56,155.04,378621.4
2025-05-31 13:00:00+00:00,155.04,155.95,154.41,154.76,317730.1
2025-05-31 14:00:00+00:00,154.76,155.89,154.67,155.6,231459.6
2025-05-31 15:00:00+00:00,155.6,156.74,155.3,155.57,565887.7
2025-05-31 16:00:00+00:00,155.57,156.85,155.11,156.57,327433.8
2025-05-31 17:00:00+00:00,156.57,156.69,155.43,155.58,319413.0
2025-05-31 18:00:00+00:00,155.58,156.58,155.5,156.35,132763.7
2025-05-31 19:00:00+00:00,156.35,157.9,156.35,157.43,349720.0
2025-05-31 20:00:00+00:00,157.43,157.6,157.06,157.26,195376.1
2025-05-31 21:00:00+00:00,157.26,157.99,157.01,157.71,377592.1
2025-05-31 22:00:00+00:00,157.71,157.92,156.72,156.72,266306.2
2025-05-31 23:00:00+00:00,156.72,157.59,156.14,156.34,264327.5
2025-06-01 00:00:00+00:00,156.34,156.56,155.6,156.13,174894.3
2025-06-01 01:00:00+00:00,156.13,156.64,154.56,155.09,207649.8
2025-06-01 02:00:00+00:00,155.09,155.25,154.16,154.71,243317.9
2025-06-01 03:00:00+00:00,154.71,154.82,153.27,154.6,395852.3
2025-06-01 04:00:00+00:00,154.6,155.85,154.45,155.36,189745.9
2025-06-01 05:00:00+00:00,155.36,155.83,155.02,155.28,114835.5
2025-06-01 06:00:00+00:00,155.28,155.36,154.51,154.71,125646.4
2025-06-01 07:00:00+00:00,154.71,154.84,154.01,154.35,212320.7
2025-06-01 08:00:00+00:00,154.35,154.54,152.78,153.25,329559.9
2025-06-01 09:00:00+00:00,153.25,153.67,150.66,151.4,967388.8
2025-06-01 10:00:00+00:00,151.4,151.72,150.46,151.49,456025.6
2025-06-01 11:00:00+00:00,151.49,152.25,151.24,151.93,232696.3
2025-06-01 12:00:00+00:00,151.93,152.27,150.5,150.98,372030.4
2025-06-01 13:00:00+00:00,150.98,152.25,150.9,151.9,230997.2
2025-06-01 14:00:00+00:00,151.9,153.84,151.9,153.17,498047.6
2025-06-01 15:00:00+00:00,153.17,154.52,152.88,154.09,372161.5
2025-06-01 16:00:00+00:00,154.09,156.6,153.97,155.82,555770.1
2025-06-01 17:00:00+00:00,155.82,156.67,155.47,156.24,230267.5
2025-06-01 18:00:00+00:00,156.24,156.28,153.25,154.61,785048.1
2025-06-01 19:00:00+00:00,154.61,155.91,154.45,155.81,375566.1
2025-06-01 20:00:00+00:00,155.81,156.19,155.09,155.61,187711.1
2025-06-01 21:00:00+00:00,155.61,157.19,155.5,156.83,212383.8
2025-06-01 22:00:00+00:00,156.83,157.41,156.3,157.16,250608.4
2025-06-01 23:00:00+00:00,157.16,157.87,156.89,157.61,199743.9
2025-06-02 00:00:00+00:00,157.61,158.22,157.13,157.75,347424.0
